0.038836	1
0.03888	2
0.041612	3
0.046524	4
0.040436	5
0.040676	6
0.04062	7
0.036996	8
0.038624	9
0.037756	10
0.039964	11
0.039092	12
0.041548	13
0.04524	14
0.0423	15
0.041252	16
0.040772	17
0.040628	18
0.040352	19
0.038668	20
0.040748	21
0.042124	22
0.03864	23
0.042508	24
0.040164	25
0.044824	26
0.0397	27
0.044804	28
0.034856	29
0.044132	30
0.042992	31
0.037956	32
0.040788	33
0.039848	34
0.038204	35
0.038764	36
0.041328	37
0.039456	38
0.041904	39
0.041168	40
0.041596	41
0.04108	42
0.036004	43
0.041652	44
0.038684	45
0.044836	46
0.043328	47
0.04084	48
0.039484	49
0.045216	50
0.043004	51
0.039588	52
0.041	53
0.042012	54
0.041364	55
0.04098	56
0.039276	57
0.046844	58
0.0394	59
0.040312	60
0.037048	61
0.04478	62
0.04148	63
0.038356	64
0.043552	65
0.043592	66
0.042792	67
0.038668	68
0.037648	69
0.046764	70
0.041868	71
0.040296	72
0.0451	73
0.044512	74
0.038688	75
0.039252	76
0.039452	77
0.04564	78
0.03902	79
0.039572	80
0.04112	81
0.042032	82
0.043156	83
0.041168	84
0.040864	85
0.040116	86
0.038424	87
0.039252	88
0.043084	89
0.04262	90
0.040716	91
0.042144	92
0.039548	93
0.042592	94
0.039168	95
0.038776	96
0.038444	97
0.039464	98
0.041304	99
0.039668	100
