0.036775	1
0.041425	2
0.03085	3
0.040025	4
0.0305	5
0.0383	6
0.0338	7
0.03145	8
0.039075	9
0.033825	10
0.033525	11
0.0382	12
0.041125	13
0.038875	14
0.039525	15
0.03625	16
0.034275	17
0.032825	18
0.035225	19
0.041025	20
0.036925	21
0.039525	22
0.04	23
0.047775	24
0.0284	25
0.039325	26
0.034675	27
0.035875	28
0.0444	29
0.040375	30
0.045925	31
0.041475	32
0.039025	33
0.048225	34
0.041225	35
0.041575	36
0.042825	37
0.039775	38
0.04315	39
0.0404	40
0.04065	41
0.032225	42
0.031425	43
0.04015	44
0.034375	45
0.038475	46
0.037	47
0.04	48
0.042975	49
0.043675	50
0.0356	51
0.033625	52
0.044375	53
0.03965	54
0.039725	55
0.0372	56
0.0369	57
0.035875	58
0.0395	59
0.03515	60
0.0312	61
0.035625	62
0.040075	63
0.04305	64
0.033175	65
0.043375	66
0.0473	67
0.036925	68
0.03255	69
0.0398	70
0.041175	71
0.042525	72
0.042425	73
0.0381	74
0.0396	75
0.038375	76
0.044975	77
0.04275	78
0.0438	79
0.035025	80
0.030975	81
0.045425	82
0.049425	83
0.03625	84
0.0439	85
0.0425	86
0.03955	87
0.041525	88
0.04305	89
0.0326	90
0.0403	91
0.031225	92
0.038025	93
0.039275	94
0.04085	95
0.03675	96
0.04665	97
0.0367	98
0.0382	99
0.04805	100
