0	1
0	2
0	3
0	4
0	5
0.07	6
0.07	7
0	8
0	9
0	10
0	11
0	12
0	13
0.03	14
0.03	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0.12	24
0.12	25
0.12	26
0.12	27
0.12	28
0.12	29
0.04	30
0.04	31
0	32
0	33
0	34
0.08	35
0.08	36
0.08	37
0.12	38
0.12	39
0.12	40
0.04	41
0.04	42
0.12	43
0.12	44
0.09	45
0.09	46
0.09	47
0.05	48
0.05	49
0.05	50
0.04	51
0.04	52
0.04	53
0.04	54
0.04	55
0.09	56
0.09	57
0.09	58
0.08	59
0.08	60
0.15	61
0.15	62
0.04	63
0.04	64
0.04	65
0	66
0	67
0.08	68
0	69
0	70
0.08	71
0	72
0	73
0	74
0	75
0.11	76
0.11	77
0.11	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0.03	88
0.03	89
0	90
0	91
0	92
0.04	93
0.04	94
0.04	95
0	96
0	97
0	98
0	99
0	100
