0.043075	1
0.0366	2
0.03545	3
0.0406	4
0.0383	5
0.038225	6
0.044375	7
0.0375	8
0.032525	9
0.040275	10
0.036975	11
0.03715	12
0.0385	13
0.037975	14
0.04495	15
0.041425	16
0.033	17
0.047	18
0.035925	19
0.03885	20
0.0426	21
0.0491	22
0.0359	23
0.0377	24
0.039775	25
0.0409	26
0.0494	27
0.03735	28
0.0392	29
0.0312	30
0.039975	31
0.033975	32
0.0452	33
0.043225	34
0.034475	35
0.04065	36
0.035275	37
0.041675	38
0.04445	39
0.045	40
0.035425	41
0.032775	42
0.045225	43
0.037	44
0.05015	45
0.03545	46
0.03885	47
0.04435	48
0.040475	49
0.04445	50
0.04305	51
0.04505	52
0.033575	53
0.04005	54
0.037775	55
0.028725	56
0.04465	57
0.033175	58
0.033525	59
0.033375	60
0.036925	61
0.031425	62
0.03525	63
0.03285	64
0.035675	65
0.041175	66
0.044375	67
0.04105	68
0.037375	69
0.042025	70
0.039325	71
0.043425	72
0.041875	73
0.04715	74
0.037775	75
0.03825	76
0.0318	77
0.033825	78
0.027775	79
0.036125	80
0.036475	81
0.0336	82
0.03905	83
0.0496	84
0.03855	85
0.0366	86
0.0412	87
0.037675	88
0.02995	89
0.04215	90
0.04525	91
0.0382	92
0.0413	93
0.0423	94
0.046375	95
0.0355	96
0.048225	97
0.03445	98
0.045525	99
0.04125	100
