0.733	1
0.0401	2
0.0251	3
0.0194	4
0.0173	5
0.0148	6
0.0159	7
0.0147	8
0.0158	9
0.0149	10
0.0157	11
0.0145	12
0.0158	13
0.0164	14
0.0178	15
0.019	16
0.0182	17
0.0195	18
0.0205	19
0.0202	20
0.0202	21
0.0205	22
0.0194	23
0.0192	24
0.0206	25
0.0212	26
0.0201	27
0.0208	28
0.0206	29
0.0225	30
0.0198	31
0.0211	32
0.023	33
0.0203	34
0.0198	35
0.0232	36
0.0206	37
0.0222	38
0.0221	39
0.0221	40
0.022	41
0.0243	42
0.0225	43
0.0223	44
0.0232	45
0.0232	46
0.0232	47
0.0248	48
0.0246	49
0.0232	50
0.0203	51
0.02	52
0.0189	53
0.0199	54
0.0187	55
0.0181	56
0.0185	57
0.0198	58
0.0184	59
0.0187	60
0.0187	61
0.02	62
0.0198	63
0.0198	64
0.0192	65
0.0187	66
0.0192	67
0.0198	68
0.0193	69
0.0195	70
0.0205	71
0.0207	72
0.0218	73
0.0189	74
0.019	75
0.0195	76
0.0216	77
0.0216	78
0.0221	79
0.0217	80
0.0211	81
0.0226	82
0.0217	83
0.0208	84
0.0212	85
0.0207	86
0.0196	87
0.0202	88
0.0196	89
0.0203	90
0.0207	91
0.0195	92
0.0212	93
0.0197	94
0.0211	95
0.02	96
0.0199	97
0.02	98
0.0201	99
0.0211	100
0.0214	101
0.0212	102
0.0215	103
0.0206	104
0.0219	105
0.0207	106
0.0208	107
0.0212	108
0.0206	109
0.0204	110
0.0204	111
0.0197	112
0.0194	113
0.0194	114
0.0212	115
0.0202	116
0.0212	117
0.0205	118
0.0222	119
0.0213	120
0.0219	121
0.0206	122
0.0225	123
0.0218	124
0.0243	125
0.0227	126
0.0244	127
0.0243	128
0.0244	129
0.024	130
0.0227	131
0.0241	132
0.0236	133
0.0235	134
0.0233	135
0.0251	136
0.0253	137
0.0257	138
0.0235	139
0.0249	140
0.0241	141
0.0223	142
0.0228	143
0.023	144
0.0232	145
0.0242	146
0.0229	147
0.0235	148
0.023	149
0.0224	150
0.0226	151
0.0214	152
0.0213	153
0.0204	154
0.0206	155
0.0204	156
0.0221	157
0.0196	158
0.0196	159
0.0203	160
0.019	161
0.0192	162
0.0197	163
0.02	164
0.0207	165
0.0215	166
0.0202	167
0.02	168
0.0197	169
0.0209	170
0.019	171
0.0205	172
0.0198	173
0.0217	174
0.0202	175
0.022	176
0.0219	177
0.022	178
0.0207	179
0.0207	180
0.0207	181
0.0207	182
0.0212	183
0.0218	184
0.0229	185
0.0222	186
0.0219	187
0.0234	188
0.022	189
0.0233	190
0.0232	191
0.0229	192
0.0233	193
0.0214	194
0.0225	195
0.0216	196
0.0233	197
0.0224	198
0.0228	199
0.0243	200
0.0249	201
0.0269	202
0.0258	203
0.0261	204
0.0252	205
0.0279	206
0.0275	207
0.028	208
0.0267	209
0.0278	210
0.0274	211
0.0279	212
0.0285	213
0.0281	214
0.0259	215
0.0266	216
0.0249	217
0.0239	218
0.0239	219
0.0235	220
0.0248	221
0.025	222
0.026	223
0.0259	224
0.0254	225
0.0249	226
0.0259	227
0.0259	228
0.0251	229
0.0241	230
0.0245	231
0.0253	232
0.0254	233
0.027	234
0.0255	235
0.026	236
0.0271	237
0.0256	238
0.0245	239
0.0248	240
0.0249	241
0.0249	242
0.0241	243
0.026	244
0.0244	245
0.0261	246
0.0247	247
0.026	248
0.0244	249
0.023	250
0.0231	251
0.0221	252
0.0248	253
0.0218	254
0.0227	255
0.0214	256
0.0231	257
0.0218	258
0.023	259
0.0226	260
0.0224	261
0.0224	262
0.0233	263
0.0224	264
0.0224	265
0.024	266
0.023	267
0.0245	268
0.0238	269
0.026	270
0.0249	271
0.0258	272
0.0248	273
0.0235	274
0.0233	275
0.0236	276
0.024	277
0.0239	278
0.023	279
0.0222	280
0.022	281
0.0233	282
0.0248	283
0.0254	284
0.0261	285
0.0256	286
0.0257	287
0.0264	288
0.0256	289
0.0254	290
0.0251	291
0.0247	292
0.0244	293
0.0248	294
0.0246	295
0.0233	296
0.0244	297
0.0243	298
0.0234	299
0.0231	300
0.0225	301
0.0229	302
0.0232	303
0.0227	304
0.0224	305
0.0224	306
0.0222	307
0.0217	308
0.0216	309
0.0217	310
0.0213	311
0.0212	312
0.0221	313
0.022	314
0.0209	315
0.0204	316
0.0206	317
0.0208	318
0.0214	319
0.021	320
0.0221	321
0.0223	322
0.0236	323
0.0236	324
0.0244	325
0.024	326
0.0257	327
0.0266	328
0.0273	329
0.0268	330
0.0266	331
0.0263	332
0.0269	333
0.0253	334
0.0245	335
0.0257	336
0.0242	337
0.0237	338
0.0249	339
0.0246	340
0.0259	341
0.0228	342
0.0246	343
0.0248	344
0.025	345
0.0233	346
0.0225	347
0.0226	348
0.0224	349
0.0228	350
0.0228	351
0.0232	352
0.0235	353
0.0243	354
0.0252	355
0.0238	356
0.0229	357
0.0223	358
0.0225	359
0.0236	360
0.0238	361
0.0267	362
0.0232	363
0.0237	364
0.0218	365
0.0209	366
0.0227	367
0.022	368
0.0236	369
0.0225	370
0.0228	371
0.0228	372
0.0244	373
0.0246	374
0.026	375
0.0278	376
0.0258	377
0.0269	378
0.0266	379
0.0261	380
0.0267	381
0.0254	382
0.0272	383
0.0284	384
0.0272	385
0.0298	386
0.0285	387
0.0284	388
0.0276	389
0.0291	390
0.0277	391
0.0274	392
0.0278	393
0.0295	394
0.0279	395
0.0282	396
0.0275	397
0.0279	398
0.0246	399
0.0262	400
0.025	401
0.0246	402
0.0238	403
0.0243	404
0.0235	405
0.0234	406
0.0235	407
0.0244	408
0.0238	409
0.0256	410
0.0227	411
0.0242	412
0.0231	413
0.0236	414
0.0235	415
0.0248	416
0.0256	417
0.0237	418
0.0224	419
0.0229	420
0.0239	421
0.0239	422
0.024	423
0.0246	424
0.0231	425
0.0231	426
0.024	427
0.024	428
0.025	429
0.0237	430
0.0227	431
0.0229	432
0.0233	433
0.0218	434
0.0215	435
0.0216	436
0.0211	437
0.0218	438
0.0221	439
0.0228	440
0.0217	441
0.0211	442
0.0208	443
0.0202	444
0.0212	445
0.0197	446
0.0202	447
0.0198	448
0.0185	449
0.0187	450
0.0192	451
0.0187	452
0.0178	453
0.0193	454
0.0188	455
0.0207	456
0.0199	457
0.0216	458
0.022	459
0.025	460
0.0206	461
0.0221	462
0.0223	463
0.0246	464
0.0237	465
0.0228	466
0.0231	467
0.024	468
0.0232	469
0.0236	470
0.0246	471
0.0249	472
0.0262	473
0.0249	474
0.026	475
0.0241	476
0.0265	477
0.0267	478
0.0285	479
0.0269	480
0.0295	481
0.0295	482
0.0303	483
0.0283	484
0.0314	485
0.029	486
0.0301	487
0.0277	488
0.0289	489
0.0285	490
0.0308	491
0.0287	492
0.0329	493
0.0311	494
0.032	495
0.0302	496
0.0336	497
0.03	498
0.0275	499
0.0272	500
0.0257	501
0.0269	502
0.0277	503
0.0262	504
0.0273	505
0.0279	506
0.0288	507
0.027	508
0.0292	509
0.0263	510
0.0274	511
0.0291	512
0.0287	513
0.0278	514
0.0261	515
0.0245	516
0.0248	517
0.0244	518
0.0265	519
0.0239	520
0.0248	521
0.0248	522
0.0243	523
0.0269	524
0.0261	525
0.0261	526
0.0255	527
0.0256	528
0.0274	529
0.0274	530
0.027	531
0.0266	532
0.0279	533
0.0273	534
0.0278	535
0.027	536
0.0282	537
0.0259	538
0.0263	539
0.0268	540
0.0272	541
0.0277	542
0.0283	543
0.0323	544
0.0293	545
0.0297	546
0.0299	547
0.0268	548
0.0263	549
0.0268	550
0.0272	551
0.0276	552
0.0278	553
0.0292	554
0.0274	555
0.0277	556
0.0278	557
0.0283	558
0.0282	559
0.0303	560
0.0289	561
0.03	562
0.029	563
0.0299	564
0.0287	565
0.03	566
0.0297	567
0.0289	568
0.0297	569
0.0303	570
0.029	571
0.0283	572
0.0271	573
0.0288	574
0.0283	575
0.0278	576
0.026	577
0.0271	578
0.0259	579
0.0263	580
0.0258	581
0.0259	582
0.0253	583
0.025	584
